ATC Code,ATC Name,URL
B03AB04,ferric hydroxide,https://atcddd.fhi.no//atc_ddd_index/?code=B03AB04&showdescription=yes
B03AB05,ferric oxide polymaltose complexes,https://atcddd.fhi.no//atc_ddd_index/?code=B03AB05&showdescription=yes
B03AB07,chondroitin sulfate-iron complex,https://atcddd.fhi.no//atc_ddd_index/?code=B03AB07&showdescription=yes
B03AB08,ferric acetyl transferrin,https://atcddd.fhi.no//atc_ddd_index/?code=B03AB08&showdescription=yes
B03AB09,ferric proteinsuccinylate,https://atcddd.fhi.no//atc_ddd_index/?code=B03AB09&showdescription=yes
B03AB10,ferric maltol,https://atcddd.fhi.no//atc_ddd_index/?code=B03AB10&showdescription=yes
B03AC,"Iron, parenteral preparations",https://atcddd.fhi.no//atc_ddd_index/?code=B03AC&showdescription=yes
B03AD01,ferrous amino acid complex and folic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B03AD01&showdescription=yes
B03AD02,ferrous fumarate and folic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B03AD02&showdescription=yes
B03AD03,ferrous sulfate and folic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B03AD03&showdescription=yes
B03AD04,ferric oxide polymaltose complexes and folic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B03AD04&showdescription=yes
B03AD05,ferrous gluconate and folic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B03AD05&showdescription=yes
B03AE01,"iron, vitamin B12 and folic acid",https://atcddd.fhi.no//atc_ddd_index/?code=B03AE01&showdescription=yes
B03AE02,"iron, multivitamins and folic acid",https://atcddd.fhi.no//atc_ddd_index/?code=B03AE02&showdescription=yes
B03AE03,iron and multivitamins,https://atcddd.fhi.no//atc_ddd_index/?code=B03AE03&showdescription=yes
B03AE04,"iron, multivitamins and minerals",https://atcddd.fhi.no//atc_ddd_index/?code=B03AE04&showdescription=yes
B03AE10,various combinations,https://atcddd.fhi.no//atc_ddd_index/?code=B03AE10&showdescription=yes
B03BA,Vitamin B12 (cyanocobalamin and analogues),https://atcddd.fhi.no//atc_ddd_index/?code=B03BA&showdescription=no
B03BB,Folic acid and derivatives,https://atcddd.fhi.no//atc_ddd_index/?code=B03BB&showdescription=no
B03BA01,cyanocobalamin,https://atcddd.fhi.no//atc_ddd_index/?code=B03BA01&showdescription=yes
B03BA02,cyanocobalamin tannin complex,https://atcddd.fhi.no//atc_ddd_index/?code=B03BA02&showdescription=yes
B03BA03,hydroxocobalamin,https://atcddd.fhi.no//atc_ddd_index/?code=B03BA03&showdescription=yes
B03BA04,cobamamide,https://atcddd.fhi.no//atc_ddd_index/?code=B03BA04&showdescription=yes
B03BA05,mecobalamin,https://atcddd.fhi.no//atc_ddd_index/?code=B03BA05&showdescription=yes
B03BA51,"cyanocobalamin, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=B03BA51&showdescription=yes
B03BA53,"hydroxocobalamin, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=B03BA53&showdescription=yes
B03BB01,folic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B03BB01&showdescription=yes
B03BB51,"folic acid, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=B03BB51&showdescription=yes
B03XA,Other antianemic preparations,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA&showdescription=no
B03XA01,erythropoietin,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA01&showdescription=yes
B03XA02,darbepoetin alfa,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA02&showdescription=yes
B03XA03,methoxy polyethylene glycol-epoetin beta,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA03&showdescription=yes
B03XA04,peginesatide,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA04&showdescription=yes
B03XA05,roxadustat,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA05&showdescription=yes
B03XA06,luspatercept,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA06&showdescription=yes
B03XA07,daprodustat,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA07&showdescription=yes
B03XA08,vadadustat,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA08&showdescription=yes
B03XA09,molidustat,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA09&showdescription=yes
B03XA10,efepoetin alfa,https://atcddd.fhi.no//atc_ddd_index/?code=B03XA10&showdescription=yes
B05A,BLOOD AND RELATED PRODUCTS,https://atcddd.fhi.no//atc_ddd_index/?code=B05A&showdescription=no
B05B,I.V. SOLUTIONS,https://atcddd.fhi.no//atc_ddd_index/?code=B05B&showdescription=no
B05C,IRRIGATING SOLUTIONS,https://atcddd.fhi.no//atc_ddd_index/?code=B05C&showdescription=no
B05D,PERITONEAL DIALYTICS,https://atcddd.fhi.no//atc_ddd_index/?code=B05D&showdescription=no
B05X,I.V. SOLUTION ADDITIVES,https://atcddd.fhi.no//atc_ddd_index/?code=B05X&showdescription=no
B05Z,HEMODIALYTICS AND HEMOFILTRATES,https://atcddd.fhi.no//atc_ddd_index/?code=B05Z&showdescription=no
B05AA,Blood substitutes and plasma protein fractions,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA&showdescription=no
B05AX,Other blood products,https://atcddd.fhi.no//atc_ddd_index/?code=B05AX&showdescription=no
B05AA01,albumin,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA01&showdescription=yes
B05AA02,other plasma protein fractions,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA02&showdescription=yes
B05AA03,fluorocarbon blood substitutes,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA03&showdescription=yes
B05AA05,dextran,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA05&showdescription=yes
B05AA06,gelatin agents,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA06&showdescription=yes
B05AA07,hydroxyethylstarch,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA07&showdescription=yes
B05AA08,hemoglobin crosfumaril,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA08&showdescription=yes
B05AA09,hemoglobin raffimer,https://atcddd.fhi.no//atc_ddd_index/?code=B05AA09&showdescription=yes
B05AA10,hemoglobin glutamer (bovine),https://atcddd.fhi.no//atc_ddd_index/?code=B05AA10&showdescription=yes
B05AX01,erythrocytes,https://atcddd.fhi.no//atc_ddd_index/?code=B05AX01&showdescription=yes
B05AX02,thrombocytes,https://atcddd.fhi.no//atc_ddd_index/?code=B05AX02&showdescription=yes
B05AX03,blood plasma,https://atcddd.fhi.no//atc_ddd_index/?code=B05AX03&showdescription=yes
B05AX04,stem cells from umbilical cord blood,https://atcddd.fhi.no//atc_ddd_index/?code=B05AX04&showdescription=yes
B05BA,Solutions for parenteral nutrition,https://atcddd.fhi.no//atc_ddd_index/?code=B05BA&showdescription=no
B05BB,Solutions affecting the electrolyte balance,https://atcddd.fhi.no//atc_ddd_index/?code=B05BB&showdescription=no
B05BC,Solutions producing osmotic diuresis,https://atcddd.fhi.no//atc_ddd_index/?code=B05BC&showdescription=no
B05BA01,amino acids,https://atcddd.fhi.no//atc_ddd_index/?code=B05BA01&showdescription=yes
B05BA02,fat emulsions,https://atcddd.fhi.no//atc_ddd_index/?code=B05BA02&showdescription=yes
B05BA03,carbohydrates,https://atcddd.fhi.no//atc_ddd_index/?code=B05BA03&showdescription=yes
B05BA04,protein hydrolysates,https://atcddd.fhi.no//atc_ddd_index/?code=B05BA04&showdescription=yes
B05BA10,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=B05BA10&showdescription=yes
B05BB01,electrolytes,https://atcddd.fhi.no//atc_ddd_index/?code=B05BB01&showdescription=yes
B05BB02,electrolytes with carbohydrates,https://atcddd.fhi.no//atc_ddd_index/?code=B05BB02&showdescription=yes
B05BB03,trometamol,https://atcddd.fhi.no//atc_ddd_index/?code=B05BB03&showdescription=yes
B05BB04,electrolytes in combination with other drugs,https://atcddd.fhi.no//atc_ddd_index/?code=B05BB04&showdescription=yes
B05BC01,mannitol,https://atcddd.fhi.no//atc_ddd_index/?code=B05BC01&showdescription=yes
B05BC02,carbamide,https://atcddd.fhi.no//atc_ddd_index/?code=B05BC02&showdescription=yes
B05CA,Antiinfectives,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA&showdescription=no
B05CB,Salt solutions,https://atcddd.fhi.no//atc_ddd_index/?code=B05CB&showdescription=no
B05CX,Other irrigating solutions,https://atcddd.fhi.no//atc_ddd_index/?code=B05CX&showdescription=no
B05CA01,cetylpyridinium,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA01&showdescription=yes
B05CA02,chlorhexidine,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA02&showdescription=yes
B05CA03,nitrofural,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA03&showdescription=yes
B05CA04,sulfamethizole,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA04&showdescription=yes
B05CA05,taurolidine,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA05&showdescription=yes
B05CA06,mandelic acid,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA06&showdescription=yes
B05CA07,noxytiolin,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA07&showdescription=yes
B05CA08,ethacridine lactate,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA08&showdescription=yes
B05CA09,neomycin,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA09&showdescription=yes
B05CA10,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=B05CA10&showdescription=yes
B05CB01,sodium chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05CB01&showdescription=yes
B05CB02,sodium citrate,https://atcddd.fhi.no//atc_ddd_index/?code=B05CB02&showdescription=yes
B05CB03,magnesium citrate,https://atcddd.fhi.no//atc_ddd_index/?code=B05CB03&showdescription=yes
B05CB04,sodium bicarbonate,https://atcddd.fhi.no//atc_ddd_index/?code=B05CB04&showdescription=yes
B05CB10,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=B05CB10&showdescription=yes
B05CX01,glucose,https://atcddd.fhi.no//atc_ddd_index/?code=B05CX01&showdescription=yes
B05CX02,sorbitol,https://atcddd.fhi.no//atc_ddd_index/?code=B05CX02&showdescription=yes
B05CX03,glycine,https://atcddd.fhi.no//atc_ddd_index/?code=B05CX03&showdescription=yes
B05CX04,mannitol,https://atcddd.fhi.no//atc_ddd_index/?code=B05CX04&showdescription=yes
B05CX10,combinations,https://atcddd.fhi.no//atc_ddd_index/?code=B05CX10&showdescription=yes
B05DA,Isotonic solutions,https://atcddd.fhi.no//atc_ddd_index/?code=B05DA&showdescription=no
B05DB,Hypertonic solutions,https://atcddd.fhi.no//atc_ddd_index/?code=B05DB&showdescription=no
B05XA,Electrolyte solutions,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA&showdescription=no
B05XB,Amino acids,https://atcddd.fhi.no//atc_ddd_index/?code=B05XB&showdescription=no
B05XC,Vitamins,https://atcddd.fhi.no//atc_ddd_index/?code=B05XC&showdescription=no
B05XX,Other i.v. solution additives,https://atcddd.fhi.no//atc_ddd_index/?code=B05XX&showdescription=no
B05XA01,potassium chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA01&showdescription=yes
B05XA02,sodium bicarbonate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA02&showdescription=yes
B05XA03,sodium chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA03&showdescription=yes
B05XA04,ammonium chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA04&showdescription=yes
B05XA05,magnesium sulfate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA05&showdescription=yes
B05XA06,"potassium phosphate, incl. combinations with other potassium salts",https://atcddd.fhi.no//atc_ddd_index/?code=B05XA06&showdescription=yes
B05XA07,calcium chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA07&showdescription=yes
B05XA08,sodium acetate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA08&showdescription=yes
B05XA09,sodium phosphate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA09&showdescription=yes
B05XA10,magnesium phosphate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA10&showdescription=yes
B05XA11,magnesium chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA11&showdescription=yes
B05XA12,zinc chloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA12&showdescription=yes
B05XA13,hydrochloric acid,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA13&showdescription=yes
B05XA14,sodium glycerophosphate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA14&showdescription=yes
B05XA15,potassium lactate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA15&showdescription=yes
B05XA16,cardioplegia solutions,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA16&showdescription=yes
B05XA17,potassium acetate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA17&showdescription=yes
B05XA18,zinc sulfate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA18&showdescription=yes
B05XA19,calcium gluconate,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA19&showdescription=yes
B05XA20,sodium selenite,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA20&showdescription=yes
B05XA30,combinations of electrolytes,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA30&showdescription=yes
B05XA31,electrolytes in combination with other drugs,https://atcddd.fhi.no//atc_ddd_index/?code=B05XA31&showdescription=yes
B05XB01,arginine hydrochloride,https://atcddd.fhi.no//atc_ddd_index/?code=B05XB01&showdescription=yes
B05XB02,alanyl glutamine,https://atcddd.fhi.no//atc_ddd_index/?code=B05XB02&showdescription=yes
B05XB03,lysine,https://atcddd.fhi.no//atc_ddd_index/?code=B05XB03&showdescription=yes
B05XX02,trometamol,https://atcddd.fhi.no//atc_ddd_index/?code=B05XX02&showdescription=yes
B05ZA,"Hemodialytics, concentrates",https://atcddd.fhi.no//atc_ddd_index/?code=B05ZA&showdescription=no
B05ZB,Hemofiltrates,https://atcddd.fhi.no//atc_ddd_index/?code=B05ZB&showdescription=no
B06A,OTHER HEMATOLOGICAL AGENTS,https://atcddd.fhi.no//atc_ddd_index/?code=B06A&showdescription=no
B06AA,Enzymes,https://atcddd.fhi.no//atc_ddd_index/?code=B06AA&showdescription=no
B06AB,Heme products,https://atcddd.fhi.no//atc_ddd_index/?code=B06AB&showdescription=no
B06AC,Drugs used in hereditary angioedema,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC&showdescription=no
B06AX,Other hematological agents,https://atcddd.fhi.no//atc_ddd_index/?code=B06AX&showdescription=no
B06AA02,fibrinolysin and desoxyribonuclease,https://atcddd.fhi.no//atc_ddd_index/?code=B06AA02&showdescription=yes
B06AA03,hyaluronidase,https://atcddd.fhi.no//atc_ddd_index/?code=B06AA03&showdescription=yes
B06AA04,chymotrypsin,https://atcddd.fhi.no//atc_ddd_index/?code=B06AA04&showdescription=yes
B06AA07,trypsin,https://atcddd.fhi.no//atc_ddd_index/?code=B06AA07&showdescription=yes
B06AA10,desoxyribonuclease,https://atcddd.fhi.no//atc_ddd_index/?code=B06AA10&showdescription=yes
B06AA55,"streptokinase, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=B06AA55&showdescription=yes
B06AB01,hemin,https://atcddd.fhi.no//atc_ddd_index/?code=B06AB01&showdescription=yes
B06AC01,"c1-inhibitor, plasma derived",https://atcddd.fhi.no//atc_ddd_index/?code=B06AC01&showdescription=yes
B06AC02,icatibant,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC02&showdescription=yes
B06AC03,ecallantide,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC03&showdescription=yes
B06AC04,conestat alfa,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC04&showdescription=yes
B06AC05,lanadelumab,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC05&showdescription=yes
B06AC06,berotralstat,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC06&showdescription=yes
B06AC07,garadacimab,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC07&showdescription=yes
B06AC08,sebetralstat,https://atcddd.fhi.no//atc_ddd_index/?code=B06AC08&showdescription=yes
B06AX01,crizanlizumab,https://atcddd.fhi.no//atc_ddd_index/?code=B06AX01&showdescription=yes
B06AX02,betibeglogene autotemcel,https://atcddd.fhi.no//atc_ddd_index/?code=B06AX02&showdescription=yes
B06AX03,voxelotor,https://atcddd.fhi.no//atc_ddd_index/?code=B06AX03&showdescription=yes
B06AX04,mitapivat,https://atcddd.fhi.no//atc_ddd_index/?code=B06AX04&showdescription=yes
B06AX05,exagamglogene autotemcel,https://atcddd.fhi.no//atc_ddd_index/?code=B06AX05&showdescription=yes
C01,CARDIAC THERAPY,https://atcddd.fhi.no//atc_ddd_index/?code=C01&showdescription=no
C02,ANTIHYPERTENSIVES,https://atcddd.fhi.no//atc_ddd_index/?code=C02&showdescription=no
C03,DIURETICS,https://atcddd.fhi.no//atc_ddd_index/?code=C03&showdescription=no
C04,PERIPHERAL VASODILATORS,https://atcddd.fhi.no//atc_ddd_index/?code=C04&showdescription=no
C05,VASOPROTECTIVES,https://atcddd.fhi.no//atc_ddd_index/?code=C05&showdescription=no
C07,BETA BLOCKING AGENTS,https://atcddd.fhi.no//atc_ddd_index/?code=C07&showdescription=no
C08,CALCIUM CHANNEL BLOCKERS,https://atcddd.fhi.no//atc_ddd_index/?code=C08&showdescription=no
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,https://atcddd.fhi.no//atc_ddd_index/?code=C09&showdescription=no
C10,LIPID MODIFYING AGENTS,https://atcddd.fhi.no//atc_ddd_index/?code=C10&showdescription=no
C01A,CARDIAC GLYCOSIDES,https://atcddd.fhi.no//atc_ddd_index/?code=C01A&showdescription=no
C01B,"ANTIARRHYTHMICS, CLASS I AND III",https://atcddd.fhi.no//atc_ddd_index/?code=C01B&showdescription=no
C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,https://atcddd.fhi.no//atc_ddd_index/?code=C01C&showdescription=no
C01D,VASODILATORS USED IN CARDIAC DISEASES,https://atcddd.fhi.no//atc_ddd_index/?code=C01D&showdescription=no
C01E,OTHER CARDIAC PREPARATIONS,https://atcddd.fhi.no//atc_ddd_index/?code=C01E&showdescription=no
C01AA,Digitalis glycosides,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA&showdescription=no
C01AB,Scilla glycosides,https://atcddd.fhi.no//atc_ddd_index/?code=C01AB&showdescription=no
C01AC,Strophanthus glycosides,https://atcddd.fhi.no//atc_ddd_index/?code=C01AC&showdescription=no
C01AX,Other cardiac glycosides,https://atcddd.fhi.no//atc_ddd_index/?code=C01AX&showdescription=no
C01AA01,acetyldigitoxin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA01&showdescription=yes
C01AA02,acetyldigoxin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA02&showdescription=yes
C01AA03,digitalis leaves,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA03&showdescription=yes
C01AA04,digitoxin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA04&showdescription=yes
C01AA05,digoxin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA05&showdescription=yes
C01AA06,lanatoside C,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA06&showdescription=yes
C01AA07,deslanoside,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA07&showdescription=yes
C01AA08,metildigoxin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA08&showdescription=yes
C01AA09,gitoformate,https://atcddd.fhi.no//atc_ddd_index/?code=C01AA09&showdescription=yes
C01AA52,"acetyldigoxin, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=C01AA52&showdescription=yes
C01AB01,proscillaridin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AB01&showdescription=yes
C01AB51,"proscillaridin, combinations",https://atcddd.fhi.no//atc_ddd_index/?code=C01AB51&showdescription=yes
C01AC01,g-strophanthin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AC01&showdescription=yes
C01AC03,cymarin,https://atcddd.fhi.no//atc_ddd_index/?code=C01AC03&showdescription=yes
C01AX02,peruvoside,https://atcddd.fhi.no//atc_ddd_index/?code=C01AX02&showdescription=yes
C01BA,"Antiarrhythmics, class Ia",https://atcddd.fhi.no//atc_ddd_index/?code=C01BA&showdescription=no
C01BB,"Antiarrhythmics, class Ib",https://atcddd.fhi.no//atc_ddd_index/?code=C01BB&showdescription=no
C01BC,"Antiarrhythmics, class Ic",https://atcddd.fhi.no//atc_ddd_index/?code=C01BC&showdescription=no
C01BD,"Antiarrhythmics, class III",https://atcddd.fhi.no//atc_ddd_index/?code=C01BD&showdescription=no
C01BG,"Other antiarrhythmics, class I and III",https://atcddd.fhi.no//atc_ddd_index/?code=C01BG&showdescription=no
C01BA01,quinidine,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA01&showdescription=yes
C01BA02,procainamide,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA02&showdescription=yes
C01BA03,disopyramide,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA03&showdescription=yes
C01BA04,sparteine,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA04&showdescription=yes
C01BA05,ajmaline,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA05&showdescription=yes
C01BA08,prajmaline,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA08&showdescription=yes
C01BA12,lorajmine,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA12&showdescription=yes
C01BA13,hydroquinidine,https://atcddd.fhi.no//atc_ddd_index/?code=C01BA13&showdescription=yes
C01BA51,"quinidine, combinations excl. psycholeptics",https://atcddd.fhi.no//atc_ddd_index/?code=C01BA51&showdescription=yes
C01BA71,"quinidine, combinations with psycholeptics",https://atcddd.fhi.no//atc_ddd_index/?code=C01BA71&showdescription=yes
